state_abbr,yyyymm,policy_feature,feature_value,event_id,source_id,source_url,quoted_evidence_text,confidence
ME,202312,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202401,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202402,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202403,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202404,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202405,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
ME,202406,e14_total_strategy_count,11,evt_e14_ME,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maine: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
MD,202303,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202304,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202305,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202306,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202307,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202308,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202309,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202310,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202311,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202312,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202401,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202402,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202403,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202404,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202405,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MD,202406,e14_total_strategy_count,13,evt_e14_MD,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Maryland: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
MA,202303,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202304,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202304,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202305,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202305,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202306,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202306,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202307,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202307,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202308,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202308,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202309,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202309,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202310,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202310,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
MA,202311,e14_total_strategy_count,14,evt_e14_MA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Massachusetts: total=14; ex parte=2; form support=6; contact update=1; reinstatement=2; other=3,medium
MA,202311,delay_procedural_disenrollment_any,1,evt_delay_MA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Massachusetts: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in April 2023 through the end of unwinding",medium
